open,high,low,close,volume,dividends,stock splits,symbol,vix,rsi,ma_20,ma_50,price_vs_ma20,prev_close,gap_pct,is_gap,gap_direction,volume_ma20,volume_ratio,gap_filled_3d
150.2734222564666,151.6258979697989,146.66022247085542,148.1212921142578,89868300,0.0,0.0,AAPL,,50.832033552457546,144.0205108642578,145.3344253540039,0.028473591889040577,146.3837890625,0.02657147501699034,True,up,93030870.0,0.9660051550630452,True
143.2839657599813,144.7647839323927,141.54647786060335,142.375732421875,69246000,0.0,0.0,AAPL,,56.59863301508347,144.4230194091797,144.36713989257814,-0.01417562792745877,146.2159881591797,-0.020052679847886463,True,down,81382310.0,0.8508728739697853,True
147.58822033452066,148.05221126240446,142.39548971088675,143.60975646972656,93886200,0.0,0.0,AAPL,,42.356464064783374,144.77465362548827,143.3704962158203,-0.008046278313157861,142.6422882080078,0.03467367348524618,True,up,71013425.0,1.32209085817224,True
146.99585146947285,149.24669348189832,146.27519097291648,148.8913116455078,118339000,0.0,0.0,AAPL,,83.39090232125749,136.25501251220703,136.9861410522461,0.0927400680556152,143.57025146484375,0.023860096152773926,True,up,71921200.0,1.6453980189429542,False
169.05123536921852,172.33379095243657,168.8337158986843,171.61203002929688,113316400,0.0,0.0,AAPL,,67.03433249927659,164.15658721923828,157.9388278198242,0.045416653308596934,163.9197540283203,0.031304837975852755,True,up,56506990.0,2.0053519042511376,False
183.6809651573304,185.5225277890391,180.11664551288445,180.1859588623047,115799700,0.0,0.0,AAPL,,27.20371798452635,190.26006393432618,185.2322036743164,-0.05294913111928138,189.27491760253906,-0.029554642083931444,True,down,54420745.0,2.127859513867368,False
173.6776376395152,176.68166607969957,172.0517029915355,176.0372314453125,112488800,0.0,0.0,AAPL,,54.76953810294017,178.76018753051758,184.7547766113281,-0.015232452610513323,181.3413543701172,-0.04226127436414946,True,down,55965985.0,2.009949436251323,False
185.78943757371047,187.07006792285642,182.55314280656535,184.29042053222656,82488700,0.0,0.0,AAPL,,31.66348441193577,192.61793594360353,185.41064361572265,-0.0432333332333868,191.13034057617188,-0.027943773795206905,True,down,54979210.0,1.5003616821704058,False
180.83571426310817,182.92043833380222,179.61464536328148,182.29502868652344,65603000,0.0,0.0,AAPL,,27.89362652043664,188.16355514526367,187.80981262207033,-0.03118843313844537,184.56837463378906,-0.02022372672505265,True,down,54670095.0,1.1999796232291164,True
178.55244241438749,185.96813772334343,177.9468764270477,184.4989013671875,102518000,0.0,0.0,AAPL,,49.88332456067968,186.78812561035156,189.26439361572267,-0.012255726833190038,185.50155639648438,-0.037461216590787536,True,down,57086795.0,1.7958268632877359,True
169.73491231886675,171.00722719097524,168.60175641192043,169.0987548828125,95132400,0.0,0.0,AAPL,,18.22828473285537,181.8655158996582,185.18659088134766,-0.07019891018751227,174.04885864257812,-0.024785835180742996,True,down,58734265.0,1.6197086998534842,False
172.3292258757486,174.97326108846298,172.06085765153782,172.4584503173828,68169400,0.0,0.0,AAPL,,56.00497351741573,168.52918395996093,172.03978668212892,0.023315050041157224,168.28366088867188,0.02404015318963771,True,up,56677085.0,1.2027682792790066,True
185.52950301417593,185.87740797297917,181.56346535319665,182.27914428710938,163224100,0.0,0.0,AAPL,,64.99297905515004,169.48093643188477,171.35353088378906,0.07551414409589521,171.9912872314453,0.07871454421125708,True,up,65725890.0,2.4834064628109256,False
235.37920328245679,236.12571210202407,232.00498402552307,233.3088836669922,62631300,0.0,0.0,AAPL,,79.81380340229117,218.11494674682618,201.32678924560548,0.069660227998048,229.4668426513672,0.025765642490110634,True,up,73938355.0,0.8470745663735689,True
228.3819445580284,230.38259805534622,225.58502708071103,227.81460571289062,57345900,0.0,0.0,AAPL,,67.25549020092348,219.8339096069336,203.4722116088867,0.0363032987960167,233.72694396972656,-0.02286856329405678,True,down,70774815.0,0.8102585644342554,False
198.16324716744046,212.506173331003,195.0876345333798,208.29586791992188,119548600,0.0,0.0,AAPL,,18.134171947839988,222.75474700927734,211.975458984375,-0.06490940948950137,218.83656311035156,-0.09446920409038904,True,down,58270040.0,2.0516306493010816,False
215.78148650258865,216.45911247240775,213.17066883128115,215.56227111816406,59357400,0.0,0.0,AAPL,,30.411291400642327,223.35239028930664,221.9791766357422,-0.03487815447621624,221.72061157226562,-0.02678652664522906,True,down,43683025.0,1.358820731851789,True
220.1959891516409,224.56065178607977,219.49844414747824,222.1291961669922,65276700,0.0,0.0,AAPL,,35.5791971507965,229.62982406616212,226.33819396972658,-0.0326639970642873,225.11868286132812,-0.021867104263041445,True,down,41427890.0,1.5756703998200245,True
299.0544854266183,299.54969862463645,284.52851806261253,288.10174560546875,90428900,0.0,0.0,MSFT,,32.96379874946578,,,,280.12017822265625,0.06759351405564207,True,up,,,False
293.8790608207995,298.38442711334307,289.28627958272745,291.140869140625,53481300,0.0,0.0,MSFT,,37.97117277807218,,,,288.10174560546875,0.020053037871010714,True,up,,,True
295.2190510757167,300.151654592336,291.9759563455613,293.6072082519531,45386200,0.0,0.0,MSFT,,54.038941084607444,294.58644104003906,,-0.00332409320886851,302.1810302734375,-0.023039100738458086,True,down,47978070.0,0.9459780270444392,False
265.15095149737476,287.1892885046201,264.1876659850067,286.6346740722656,56989700,0.0,0.0,MSFT,,45.99760008182673,291.41468048095703,,-0.016402764612964527,272.7013244628906,-0.027687335147297102,True,down,38977295.0,1.4621255784938385,True
275.78575326233744,281.7794070706236,273.1975825478418,280.7091064453125,35204500,0.0,0.0,MSFT,,43.438302286187046,285.185693359375,,-0.01569709497461143,268.4007263183594,0.027514929058792582,True,up,36448310.0,0.9658746866452793,True
274.4819663779026,283.11242950747317,271.6213579631091,275.57171630859375,63477700,0.0,0.0,MSFT,,40.26083096197788,283.687939453125,285.0484826660156,-0.028609686968635972,262.92279052734375,0.04396414562379564,True,up,30910430.0,2.0536013248602494,False
264.3530602854969,266.35742796153,257.9118370068413,262.2221984863281,39336400,0.0,0.0,MSFT,,42.28022622691567,272.44984436035156,282.5741571044922,-0.0375395548418666,257.43505859375,0.026872803298574693,True,up,34258295.0,1.1482299396394362,True
257.9078889871532,267.8555374038793,255.12838804622388,267.7872619628906,44008200,0.0,0.0,MSFT,,69.09647154434293,257.78707427978514,274.1282733154297,0.03879243251836566,265.6806640625,-0.029256081178411487,True,down,35873670.0,1.2267548873588903,True
239.04631605488257,242.85959159998848,235.55487854905925,236.26681518554688,46135800,0.0,0.0,MSFT,,34.29543433367395,256.9517333984375,268.1046423339844,-0.08050118183408378,246.73138427734375,-0.03114750985153399,True,down,30456305.0,1.5148193452882746,True
239.89479871100755,241.29917752971096,237.0080332559467,238.9097900390625,33169200,0.0,0.0,MSFT,,34.50314076056637,255.00353469848633,264.3620428466797,-0.06311184932574726,245.53179931640625,-0.022958332163462613,True,down,30566140.0,1.085161554582947,True
254.6992379588771,263.3692952105454,252.44638679633113,262.0917053222656,45994000,0.0,0.0,MSFT,,50.27187540979011,253.77324676513672,253.90485260009766,0.032779099700873955,245.6683349609375,0.03676054954080896,True,up,26054020.0,1.7653321829030606,False
281.0411229418407,282.64053634457866,279.8415405678226,282.0066223144531,24687800,0.0,0.0,MSFT,,67.7001251664787,263.4332214355469,257.84467376708983,0.07050515792083005,275.3162536621094,0.02079379333251184,True,up,25473355.0,0.9691616985669929,False
252.97248284897586,254.49711760874706,245.8868294468606,246.27777099609375,33353300,0.0,0.0,MSFT,,28.690925676664932,263.67132263183595,263.6701672363281,-0.06596679328691653,260.6054382324219,-0.029289317349696052,True,down,21647370.0,1.5407552972947753,False
235.43914629265618,235.84963863538212,227.88437816875282,228.9301300048828,37769600,0.0,0.0,MSFT,,40.8638441681555,238.02811126708986,256.99213317871096,-0.038222297415947876,241.1956329345703,-0.02386646296981551,True,down,29186685.0,1.2940695389010435,False
214.86633068031122,230.74796714436056,214.16265082548793,228.9301300048828,42551800,0.0,0.0,MSFT,,47.09137671339205,233.0637550354004,253.10184143066405,-0.017736026907700497,220.63259887695312,-0.026135159654524818,True,down,30043105.0,1.416358262569731,True
230.4743250492662,233.543145410167,229.80973186429202,232.1455535888672,28142300,0.0,0.0,MSFT,,50.73297949995219,231.9315170288086,251.16144866943358,0.0009228437894104846,223.37890625,0.031764050233665304,True,up,29629215.0,0.9498159164864813,False
237.7261236555429,238.4004698757012,230.03451447301313,233.09356689453125,26329600,0.0,0.0,MSFT,,48.23270073732485,231.73849487304688,250.35561431884764,0.00584741875633016,232.1455535888672,0.024039099523564287,True,up,29612680.0,0.8891326283200305,True
225.9297157935745,232.89809399809977,224.84487725737247,226.07632446289062,82543200,0.0,0.0,MSFT,,40.570523582660314,232.2857978820801,244.7083612060547,-0.02673204076962856,244.9779052734375,-0.0777547242825917,True,down,31248725.0,2.6414901727990503,False
230.09314442549228,237.81407210708258,229.67289904500376,237.4720001220703,46268000,0.0,0.0,MSFT,,50.42726278317222,227.30091934204103,234.32245788574218,0.04474720476041676,219.420654296875,0.0486394052684642,True,up,34133005.0,1.3555208514456902,False
236.50443005607974,238.38090454819653,233.78744996628518,236.07440185546875,31123300,0.0,0.0,MSFT,,45.52509535726534,228.40383529663086,233.77906127929688,0.03358335270016824,241.5083770751953,-0.020719558798399602,True,down,34503135.0,0.9020426694559784,True
256.4786327288644,258.6642346372592,248.03029866504872,251.8036346435547,42196900,0.0,0.0,MSFT,,61.31302046731996,241.93172302246094,234.26133880615234,0.040804535667185886,247.48146057128906,0.03635493396881592,True,up,25067640.0,1.6833216050653352,True
227.65433977112923,228.23258683276063,221.46020498304858,224.5376739501953,50623400,0.0,0.0,MSFT,,22.411681661207382,238.51661376953126,235.66738189697264,-0.05860782441278166,234.80894470214844,-0.030469899432897306,True,down,29835840.0,1.696731179681886,False
229.81052003551318,238.45488418950694,226.30181098777524,235.81845092773438,66526600,0.0,0.0,MSFT,,62.546308505695166,230.8719497680664,236.9850701904297,0.021425301621254646,237.219970703125,-0.031234514723402305,True,down,31483055.0,2.1130922650295534,True
253.66582404083547,259.4189231304734,252.12708209516663,259.3307189941406,39940400,0.0,0.0,MSFT,,72.58093595704652,234.94077377319337,237.98129364013673,0.10381316460842496,247.71670532226562,0.024015815610135688,True,up,33050250.0,1.2084749737142684,False
267.7594297078376,271.2485324657394,260.9086102109095,261.41827392578125,54686000,0.0,0.0,MSFT,,75.98563558134857,242.1052001953125,239.2997039794922,0.07977141224099436,262.23175048828125,0.02107936666427203,True,up,34026240.0,1.607171406538013,True
268.3474748100803,268.5239129821001,257.5665312216428,258.3702087402344,42375100,0.0,0.0,MSFT,,68.93814002763982,243.46996994018554,239.72819702148436,0.061199493324410624,261.41827392578125,0.026506184056078345,True,up,34711530.0,1.220778801741093,True
273.0873355091436,276.15285736950943,270.39518387262524,272.8122253417969,36610900,0.0,0.0,MSFT,,69.86324226723234,255.40357360839843,250.4103518676758,0.06816134749974381,267.5359802246094,0.020749939054453888,True,up,32825485.0,1.1153193928437006,True
291.5198391418934,294.33972616743455,287.61915134399425,290.2130432128906,64599200,0.0,0.0,MSFT,,58.769319211101546,281.24979400634766,266.77824737548826,0.03186935385396468,270.61138916015625,0.07726374727474188,True,up,27574710.0,2.342697348403664,False
318.29069949526894,321.89466299286516,315.10031838769214,320.9296875,43301700,0.0,0.0,MSFT,,67.75231196702975,306.4970764160156,289.8970031738281,0.047088902944035525,309.04449462890625,0.02991868493714902,True,up,26258480.0,1.6490558478632427,False
336.21202538513404,339.3925798836245,328.00955380229783,332.59820556640625,58383700,0.0,0.0,MSFT,,47.610592506707064,336.77675476074216,328.80964416503906,-0.012407475086291215,345.60595703125,-0.027181046666005678,True,down,31863925.0,1.8322821184144766,False
340.45653303242403,341.62094848109837,333.1544162082352,336.1640930175781,55053800,0.0,0.0,MSFT,,72.23967982441984,322.3294982910156,321.71099182128904,0.042920659759386706,326.158203125,0.04383863343134805,True,up,23697625.0,2.323177955596816,True
400.39500560681336,405.4674319451174,398.86241468639423,401.759521484375,27824900,0.0,0.0,MSFT,,52.69189466287791,400.50870819091796,382.19044006347656,0.0031230614163345336,410.59918212890625,-0.02485191633647562,True,down,25462770.0,1.0927679902854246,False
390.327954514582,396.13291356518926,384.3843265310709,395.2908935546875,40586500,0.0,0.0,MSFT,,28.280857867984395,411.8250457763672,410.3706359863281,-0.04014848633236891,405.2167663574219,-0.036742832673678574,True,down,19229535.0,2.110633460455492,True
408.2975149317784,409.1197034555493,401.94773576133974,402.5024719238281,29694700,0.0,0.0,MSFT,,36.42847433299754,411.11181182861327,410.30783203125,-0.020941601912363095,395.2908935546875,0.032903923639949595,True,up,19620710.0,1.5134365677898507,True
386.2089818321841,397.98866312927163,382.64626998707365,392.1434631347656,40709200,0.0,0.0,MSFT,,18.57590289752605,432.06885223388673,434.5316650390625,-0.09240515462454295,405.3819580078125,-0.04729607669233982,True,down,23517735.0,1.7310000304025877,True
405.5308678419717,406.9598837068045,394.4458417143844,395.3985290527344,20650900,0.0,0.0,MSFT,,24.73496230155054,425.7299530029297,433.35826232910154,-0.07124568928319351,396.56951904296875,0.02259716990006988,True,up,24027440.0,0.8594715042468112,True
437.6679140298658,439.27848092894993,429.75421863095636,432.6174621582031,18874200,0.0,0.0,MSFT,,68.16093054550572,414.81865234375,420.2845758056641,0.04290744814363772,428.8296203613281,0.020610268621581267,True,up,17130275.0,1.1018036779911589,True
438.66206659768085,438.93048428402824,434.3572500672092,436.1368408203125,21706600,0.0,0.0,MSFT,,69.62995849675883,415.8406677246094,419.19844604492187,0.048807571435375514,428.3027038574219,0.024187012239146433,True,up,17537760.0,1.2377065258048918,True
412.9426186903331,413.7379809491165,403.93534969689097,403.9850769042969,53971000,0.0,0.0,MSFT,,41.31081386931028,417.55563201904295,418.3420281982422,-0.03249999299285508,430.0127258300781,-0.03969674875736201,True,down,19569195.0,2.7579570851023765,False
135.52706612876938,136.4790121933109,134.79407449285608,135.3509063720703,34872000,0.0,0.0,GOOGL,,,,,,138.8168182373047,-0.023698512545587542,True,down,,,False
125.37856914011597,130.5787136535352,123.90760490884027,130.18161010742188,76622000,0.0,0.0,GOOGL,,22.404864360330052,,,,129.73126220703125,-0.03355161271744236,True,down,,,True
130.49509993814254,132.3671462984334,126.53701871024086,128.61807250976562,49130000,0.0,0.0,GOOGL,,32.67831837799622,,,,126.33101654052734,0.032961686778474955,True,up,,,False
150.5303275907362,150.82541035596324,144.83008666091592,147.29579162597656,123200000,0.0,0.0,GOOGL,,58.48586797701296,135.1285572052002,,0.09004191765549416,136.9890594482422,0.09884926721181136,True,up,45100200.0,2.731695203125485,False
124.35895204602602,132.36716679103367,124.35895204602602,132.05963134765625,54456000,0.0,0.0,GOOGL,,34.101312275911724,135.63593368530275,,-0.026366923870956602,126.98091125488281,-0.02064845166840753,True,down,47957700.0,1.1355006599565867,True
130.62549842385695,133.09917627893765,129.28241693830725,132.78517150878906,37026000,0.0,0.0,GOOGL,,43.71635771054613,132.77819747924804,,5.252390583263467e-05,126.49971771240234,0.03261494006519912,True,up,36256200.0,1.0212322306253827,True
130.97382925450697,130.97382925450697,126.1857162540227,127.1068115234375,32710000,0.0,0.0,GOOGL,,30.631962525375783,136.9292007446289,135.11428756713866,-0.07173334225115374,128.21054077148438,0.021552740253609332,True,up,29996300.0,1.090467824365005,True
113.92482651279367,116.68413343389656,112.20007840202844,113.75066375732422,91820000,0.0,0.0,GOOGL,,22.216092538403103,129.86905250549316,131.97271697998048,-0.12411262296294315,118.08544158935547,-0.03523393756726101,True,down,36350000.0,2.525997248968363,True
112.71112905218551,114.52943920583498,111.46757799921504,111.97564697265625,40802000,0.0,0.0,GOOGL,,32.19359470981294,121.06763191223145,129.41957275390624,-0.07509839579720594,115.19575500488281,-0.021568728401424028,True,down,42038800.0,0.9705795598351998,True
114.95788698251471,115.6968542910652,112.36328947356759,113.85067749023438,39900000,0.0,0.0,GOOGL,,36.09043438141912,120.34963874816894,129.00829864501952,-0.05400067109078419,111.97564697265625,0.02663293395024279,True,up,42189600.0,0.9457307014050856,True
116.2845443739888,116.34376289863141,114.32342334704686,115.91879272460938,23054000,0.0,0.0,GOOGL,,52.958504666358934,116.93551177978516,127.26856643676757,-0.0086946988104904,113.90044403076172,0.020931440289935904,True,up,43985500.0,0.5241272692137181,True
105.26872621912392,105.95196030949565,101.3997188941299,105.46578216552734,76780000,0.0,0.0,GOOGL,,27.175798635574722,113.67288589477539,125.27557464599609,-0.07219930825760147,110.95751953125,-0.0512700115878482,True,down,43384900.0,1.769740163052122,True
111.90996957203606,112.74000091085708,109.84085939587028,110.63257598876953,41452000,0.0,0.0,GOOGL,,53.53797479475637,112.38820343017578,119.44465133666992,-0.015621100683373574,114.28909301757812,-0.02081671472514131,True,down,37081700.0,1.1178559774767607,False
106.27839110394777,108.27384824703032,105.61407143207575,105.88626861572266,47252000,0.0,0.0,GOOGL,,42.5146559585658,111.90760116577148,118.79426086425781,-0.053806287395342135,110.63257598876953,-0.03935716804843957,True,down,37692400.0,1.2536214197026456,True
106.7108106972156,108.13151609408327,104.63772205945072,105.52896118164062,51684000,0.0,0.0,GOOGL,,47.37217978293971,110.89723205566406,116.77990142822266,-0.04840761824721534,109.24222564697266,-0.023172495202885873,True,down,39738300.0,1.3006092359260462,True
111.16949673952026,113.65262767517154,110.67237700140517,110.82365417480469,43722000,0.0,0.0,GOOGL,,49.804887576804376,111.82390060424805,112.53907699584961,-0.008944835800204299,113.47796630859375,-0.020342888088034698,True,down,38029000.0,1.149701543558863,True
110.47183703443812,111.80545736836784,105.9932490465555,107.38658905029297,48901200,0.0,0.0,GOOGL,,48.82073246685398,112.62977333068848,111.85811279296875,-0.046552382423794586,113.79595184326172,-0.029211186821497006,True,down,37910565.0,1.2899095542363983,True
108.74011946731692,113.3679952824466,107.49606723707197,112.52203369140625,59858500,0.0,0.0,GOOGL,,42.135289186181964,111.62328491210937,111.52158126831054,0.008051624533398591,104.52029418945312,0.04037326253803831,True,up,39368785.0,1.520455863700137,False
107.2870684416698,107.7846893387219,103.59471470362199,103.82362365722656,38172900,0.0,0.0,GOOGL,,33.40292359101734,111.5690933227539,113.18460998535156,-0.06942307618401782,110.33251190185547,-0.027602412087696253,True,down,23880680.0,1.5984846327659012,False
94.69725461689511,99.30522121438588,93.93091421252319,98.5886459350586,34574500,0.0,0.0,GOOGL,,50.779719194245956,98.8986701965332,107.27273452758789,-0.003134766735068567,97.09578704833984,-0.024702744623210156,True,down,28669125.0,1.2059837891808696,True
98.38960472757987,100.44975494508492,98.35974868854377,99.49432373046875,28419200,0.0,0.0,GOOGL,,54.902737104270834,98.4338924407959,106.49385818481446,0.010773030136044415,96.10054779052734,0.023819395307111395,True,up,28068920.0,1.0124792831359382,False
102.63928332260754,102.977669480451,99.49432320685048,100.29051208496094,24060700,0.0,0.0,GOOGL,,51.53582456913778,98.41548042297363,106.16483108520508,0.01905220249831356,99.49432373046875,0.031609437344973776,True,up,27946100.0,0.8609680778355477,True
97.38440433575951,100.82793990140142,97.25502564095308,100.64879608154297,32458700,0.0,0.0,GOOGL,,56.66130041118505,98.54336929321289,105.08121185302734,0.021365484085138622,99.49432373046875,-0.021206429830359298,True,down,27155185.0,1.1953039539226118,True
95.9711646644133,97.8422164678502,94.2394461020253,94.47830200195312,88114100,0.0,0.0,GOOGL,,38.561846900791615,98.85239143371582,103.81665756225586,-0.04424869614505671,103.98286437988281,-0.07704826908980124,True,down,30469690.0,2.8918607311068802,False
84.99365177935555,86.22774949314112,83.3116906968652,86.16803741455078,51124900,0.0,0.0,GOOGL,,32.89036629461825,95.6472152709961,100.13625350952148,-0.09910563344252185,83.03302764892578,0.0236125814744409,True,up,38463220.0,1.3291892878443354,False
91.8110505044139,93.94086722032098,91.1740963983347,93.49301147460938,51620100,0.0,0.0,GOOGL,,42.22030487959643,94.00456848144532,98.57830184936523,-0.005441831339685524,86.90451049804688,0.05645897984175741,True,up,40798920.0,1.2652320208476107,False
97.79245956917397,99.66351138474529,96.2498317707238,97.97160339355469,41640800,0.0,0.0,GOOGL,,54.4736171546531,93.66867408752441,97.9045231628418,0.045937762522501424,95.24462890625,0.026750386790123565,True,up,42149930.0,0.9879209763812182,False
97.29485027015576,99.05642509219642,94.57783654219229,95.17498016357422,40593700,0.0,0.0,GOOGL,,46.68844147439404,96.64743537902832,95.90568008422852,-0.015235326314448844,92.86600494384766,0.047690705861483454,True,up,27486220.0,1.4768745938874097,True
92.6868611344438,93.19443655131441,89.58171174439282,90.42766571044922,40107000,0.0,0.0,GOOGL,,36.13443618806508,96.0821376800537,95.56451110839843,-0.05885039723443137,94.61763763427734,-0.02040609497455974,True,down,27390950.0,1.464242751711788,False
85.57089787842811,88.24809330021212,85.42161008183072,87.99928283691406,30467800,0.0,0.0,GOOGL,,49.93872471308182,88.8964900970459,92.13331588745118,-0.010092718611863966,87.60118103027344,-0.02317643584215713,True,down,30159685.0,1.0102161212890652,True
94.64749230458399,97.83227057478473,94.56787113938321,97.55359649658203,63191100,0.0,0.0,GOOGL,,75.68443688416728,89.1781436920166,92.56146850585938,0.09391822320826368,92.60725402832031,0.022031084904426082,True,up,29937035.0,2.1108002178572463,False
95.11526275334147,95.70245938987009,93.313877444999,94.76692962646484,42330000,0.0,0.0,GOOGL,,65.64419094559409,90.4789249420166,93.01032287597656,0.047392303646359706,97.23512268066406,-0.021801380703601908,True,down,31937370.0,1.3254065691695966,True
105.29658441835562,107.33682553198318,105.10748604846768,107.22734832763672,69883800,0.0,0.0,GOOGL,,75.46766320726596,94.13892631530761,93.32183380126953,0.13903304960682178,99.95213317871094,0.05347010683692954,True,up,35766335.0,1.9538988269276123,False
102.44023732028235,107.29701450167059,102.09190421385664,104.28143310546875,65309300,0.0,0.0,GOOGL,,68.30539360216365,95.06350593566894,93.50456024169922,0.09696599214463784,107.22734832763672,-0.04464449678198879,True,down,37672080.0,1.733626070023211,True
101.91275662788445,103.8634295449767,101.3952266662137,102.4103775024414,31999600,0.0,0.0,GOOGL,,66.29245949381985,95.83780441284179,93.62100341796875,0.06858017177946663,104.28143310546875,-0.022714268561965928,True,down,37202985.0,0.8601352821554507,True
101.56443476559781,102.64924474740924,97.57351278425769,98.89718627929688,94743500,0.0,0.0,GOOGL,,56.78986641875837,97.3590316772461,93.841748046875,0.015798786980029768,107.12782287597656,-0.051932242820052155,True,down,41417085.0,2.2875463109004412,False
