open,high,low,close,volume,dividends,stock splits,symbol,sector,vix,rsi,ma_20,ma_50,price_vs_ma20,price_volatility_10d,price_volatility_20d,bb_upper,bb_lower,bb_position,macd,macd_signal,prev_close,gap_pct,is_gap,gap_direction,volume_ma20,volume_ratio,gap_vs_volatility,volume_spike,volume_drought,rsi_oversold,rsi_overbought,strong_uptrend,strong_downtrend,large_gap,huge_gap,gap_filled_3d,capital gains
62.45608269589439,62.751063524547924,61.967674960711506,62.73172378540039,114430400,0.0,0.0,AAPL,Technology,,46.16555242065908,63.57992820739746,59.30767936706543,-0.013340757781767671,0.011003919913507836,0.00939505903308483,65.21732877561782,61.9425276391771,0.2409905558665599,1.258780468582664,1.6110290899349464,63.87055206298828,-0.02214587664279092,True,down,87392320.0,1.3093873695079843,1.844887070420262,False,False,False,False,False,False,False,False,True,
74.96859100895418,75.38204534370864,73.71613420898714,74.70021057128906,161940000,0.0,0.0,AAPL,Technology,,59.5134642135377,74.34720001220703,68.9619172668457,0.004748135222632142,0.014492278395205343,0.012942677564834857,79.11418575936422,69.58021426504983,0.5370266010646828,2.3227454032588213,2.555239436261917,76.96334075927734,-0.02591818040438576,True,down,131038080.0,1.2358239681167489,1.6729740934946726,False,False,False,False,False,False,False,False,True,
78.44789560704737,79.26997098451972,77.70560679514402,78.42129516601562,216229200,0.0,0.0,AAPL,Technology,,68.46517404163599,75.08114433288574,69.51764053344726,0.044487212639177744,0.016151415099014202,0.014519179238360444,79.35203043797965,70.81025822779183,0.8910372169777682,2.3071201997189377,2.457814957196019,76.81343078613281,0.021278372859888327,True,up,135442220.0,1.5964682209136856,1.240619082276851,False,False,False,False,False,False,False,False,True,
76.23798834153754,77.28493196834982,75.83178725999309,77.09391784667969,136616400,0.0,0.0,AAPL,Technology,,54.739706397076574,75.92329292297363,70.47777923583985,0.0154185214923922,0.024044419329794373,0.018807549138695794,79.09324535012965,72.75334049581761,0.6846439261481765,1.6990278904463167,2.1186413573007643,74.6301040649414,0.02154471438492159,True,up,142229240.0,0.9605366660188861,0.8602600883339578,False,False,False,False,False,False,False,False,False,
76.43102645153198,77.49499569716498,76.24925554684746,77.31322479248047,152531200,0.0,0.0,AAPL,Technology,,51.646905675689126,77.28621292114258,73.06169921875,0.0003495043982223795,0.01617042803336605,0.018713380862499775,79.96440926499379,74.60801657729137,0.5050429221516761,1.4235429910733046,1.6497487860221431,78.75527954101562,-0.02951234638527542,True,down,131377800.0,1.161011982237486,1.7187892071138944,False,False,False,False,False,False,False,False,True,
72.04429714392029,73.7214326099496,70.09813688315359,72.26726531982422,222195200,0.0,0.0,AAPL,Technology,,43.07492714968794,77.12081604003906,73.96327072143555,-0.06293437971007733,0.020059743714549907,0.02233781073245331,80.71200539024676,73.52962668983136,-0.17575811895495458,0.5161521792973645,1.2418903617944042,75.87117004394531,-0.05043909165772007,True,down,135508500.0,1.6397141138747753,2.395047743286275,False,False,False,False,False,False,True,False,False,
68.12774407264509,69.31531263503878,66.154920085896,66.29064178466797,320605600,0.0,0.0,AAPL,Technology,,20.962648403269142,75.97592163085938,74.15136917114258,-0.12747828046428733,0.026028918638057383,0.02504488512935865,83.03007209542578,68.92177116629297,-0.1864951275735744,-1.09722333132531,0.3366191557489666,70.927001953125,-0.039466744729037294,True,down,145955040.0,2.196605201163317,1.460167358433169,True,False,True,False,False,True,False,False,True,
62.34985890817242,67.47579797874893,62.13415384073174,66.25186920166016,426510000,0.0,0.0,AAPL,Technology,,22.03050439062342,75.37313079833984,74.12307403564454,-0.12101476348492865,0.026396518316463544,0.025057634689320145,83.55807036596191,67.18819123071778,-0.05719785841556593,-1.6012800884600296,-0.05096069309283273,66.29064178466797,-0.05944704667811786,True,down,160943380.0,2.6500624008269242,2.169875967136817,True,False,True,False,False,True,True,False,True,
68.41372189685545,73.05736355673497,67.30855537364073,72.41995239257812,341397200,0.0,0.0,AAPL,Technology,,39.40946815482255,75.25234718322754,74.21548095703125,-0.03763862386581756,0.04371012171912595,0.032356363031541685,83.541318244356,66.96337612209908,0.32914678011532267,-1.48590732076174,-0.3379500186266143,66.25186920166016,0.032630818137597856,True,up,168033820.0,2.031717186456869,0.7298306710634418,True,False,False,False,False,False,False,False,False,
71.84556373045045,73.53239582305254,71.04334864954015,73.3724365234375,219178400,0.0,0.0,AAPL,Technology,,39.87080259656694,74.84076461791992,74.37847015380859,-0.019619362548987624,0.047203367543583875,0.033955359652722214,83.41327393685265,66.26825529898719,0.41435832614147444,-1.344462541040727,-0.7351100206983479,70.11993408203125,0.024609687259552145,True,up,179446280.0,1.2214151221189986,0.5105387551461189,False,False,False,False,False,False,False,False,True,
71.62257241363193,72.59928766176252,70.62647152568951,70.99243927001953,187572800,0.0,0.0,AAPL,Technology,,37.54194533046501,74.50425872802734,74.44701751708985,-0.0471358217364119,0.047958281915629584,0.034529116099719794,83.12867641503908,65.8798410410156,0.29640251751161356,-1.3485165085807864,-0.8577913182748357,73.3724365234375,-0.02384906638948277,True,down,182883580.0,1.0256404648246715,0.4871303782796578,False,False,False,False,False,False,False,False,False,
68.34586073075151,70.48348836275598,68.15924526304715,70.0496597290039,226176800,0.0,0.0,AAPL,Technology,,36.398056018796105,74.0751579284668,74.47465835571289,-0.05434343053780928,0.04772918796184922,0.03438440794651398,82.68889345140953,65.46142240552406,0.2663326097753437,-1.4115324692207594,-0.9685395484640205,70.99243927001953,-0.03727972396048777,True,down,188921140.0,1.1972021765272007,0.7650388918788182,False,False,False,False,False,False,False,False,False,
63.922760044618926,67.39821841408887,63.74098916297546,64.50927734375,286744800,0.0,0.0,AAPL,Technology,,32.26585759208024,73.42247848510742,74.39018615722657,-0.12139608094495638,0.05160032282210518,0.03813922321502934,82.86209535470763,63.982861615507204,0.027883320664109253,-1.886785933808568,-1.1521888255329302,70.0496597290039,-0.08746508845421488,True,down,197374180.0,1.4527979292934872,1.6628241760040654,False,False,False,False,False,True,True,False,False,
67.1679847520732,69.42194089429611,65.28483354397228,69.15534210205078,285290000,0.0,0.0,AAPL,Technology,,38.29359192540282,72.98368301391602,74.37136138916016,-0.05245475089459761,0.05678593554291455,0.04212584591323884,82.35647488951503,63.610891138317015,0.295773715949466,-1.8670074318312828,-1.2951525467926008,64.50927734375,0.041214341840411034,True,up,206171240.0,1.3837526514367378,0.713224445588552,False,False,False,False,False,False,False,False,True,
67.22858865883606,68.15682896396041,65.88832388635639,66.75355529785156,255598800,0.0,0.0,AAPL,Technology,,36.80993142413598,72.44830741882325,74.30503295898437,-0.07860435010648843,0.057512711852545716,0.04264411768120516,81.9663657401134,62.93024909753309,0.20084486096110765,-2.021830545052154,-1.4404881464445116,69.15534210205078,-0.027861237970184003,True,down,214235020.0,1.1930766501200412,0.4761570108115206,False,False,False,False,False,False,False,False,False,
62.02993014789043,65.43752824947576,60.10558150322218,60.16132354736328,418474000,0.0,0.0,AAPL,Technology,,32.945709917857656,71.49134368896485,74.09854217529296,-0.15848100702785403,0.06221111583025577,0.046670204171557844,81.91418606670359,61.0685013112261,-0.043518731790494224,-2.6459659380839042,-1.6815837047723903,66.75355529785156,-0.07076215085300719,True,down,229472200.0,1.823637024441305,1.1194573916876998,False,False,False,False,False,True,True,False,True,
64.19905949793468,67.8417479064298,61.30526258468153,67.369140625,370732000,0.0,0.0,AAPL,Technology,,45.0685638816032,70.92300720214844,74.02590759277344,-0.050108797093431544,0.07426797860492268,0.05529860485391155,80.91319785937951,60.93281654491737,0.3221321945154224,-2.529824887292918,-1.851231941276496,60.16132354736328,0.06711514495509077,True,up,243271420.0,1.5239439141679691,0.8916825747025084,False,False,False,False,False,False,True,False,True,
58.63929999634842,62.79094543204696,58.1666963283087,58.70231628417969,322423600,0.0,0.0,AAPL,Technology,,40.05292947756034,69.92035903930665,73.7475372314453,-0.16044029105772453,0.07777218313110926,0.061638706873143184,80.60200388850095,59.23871419011235,-0.025108394517213296,-3.101371875923647,-2.101259928205926,67.369140625,-0.12958218774445857,True,down,255386920.0,1.2624906553554114,1.6450247104206899,False,False,False,False,False,True,True,True,False,
59.98682095947624,62.43466692909921,57.77891021775957,61.28345489501953,324056000,0.0,0.0,AAPL,Technology,,41.59307162136654,69.11887054443359,73.53491027832031,-0.11336145379252115,0.07994542149906862,0.06290473579427847,79.87019626200654,58.36754482686064,0.13560700069726578,-3.3079190362387862,-2.3425917498124984,58.70231628417969,0.021881669354889288,True,up,263963160.0,1.2276561623220452,0.2703262142521682,False,False,False,False,False,True,False,False,True,
58.110942929042054,60.59029684026707,57.46868356365228,59.783233642578125,300233600,0.0,0.0,AAPL,Technology,,43.99891761718743,68.18638610839844,73.28081787109375,-0.12323797968206598,0.07744693856404274,0.06272061164372528,78.77008044763696,57.60269176915991,0.10301421240662455,-3.551722420875265,-2.584417884025052,61.28345489501953,-0.051767838014552044,True,down,274275640.0,1.0946418719504218,0.6599089647365864,False,False,False,False,False,True,True,False,True,
57.28449233521307,60.03044512491102,56.785228864020425,59.83413314819336,287531200,0.0,0.0,AAPL,Technology,,37.30453316292456,64.86191749572754,71.95569458007813,-0.07751519754045755,0.08005602308061475,0.06783085620558507,76.4866813567154,53.237153634739684,0.2837468181006592,-4.305447839006241,-3.5539705394925027,54.37858581542969,0.05343843493184127,True,up,305017920.0,0.9426698601839525,0.6592777797486283,False,False,False,False,False,False,True,False,False,
61.25679266007546,62.012958412771816,59.875334574134676,60.042564392089844,204216800,0.0,0.0,AAPL,Technology,,45.57842641913268,63.797587394714355,71.04901084899902,-0.05885838565324206,0.06436840447276071,0.06800408357500383,75.36306030778242,52.23211448164629,0.3376623666472975,-3.5078366840980237,-3.6389974184504332,62.63582229614258,-0.022016628592294283,True,down,295754700.0,0.6904938450682272,0.3368084133286243,False,False,False,False,False,False,False,False,True,
59.74202796213748,60.28007005140006,57.95582733588258,58.387229919433594,176218400,0.0,0.0,AAPL,Technology,,47.88560283333258,62.090637588500975,70.08790542602539,-0.059645186664232984,0.050211588626159265,0.06407394522869062,71.37254213990352,52.80873303709843,0.30050389181669757,-2.927415449794246,-3.3238371084055554,61.630027770996094,-0.030634414377907097,True,down,278811980.0,0.6320330998689511,0.5981930106003157,False,False,False,False,False,False,False,False,True,
60.80842048337832,63.76764851271487,60.44003414092345,63.61254119873047,201820400,0.0,0.0,AAPL,Technology,,53.827153157585016,60.88719367980957,69.09825622558594,0.04476060324364455,0.05097851960246277,0.06503022064159257,68.20585483201943,53.568532527599714,0.6861916723728891,-2.305959143237871,-2.9693146435781115,58.508426666259766,0.039310471126459114,True,up,268668980.0,0.751186087802172,0.7562830074251781,False,False,False,False,False,False,False,False,False,
65.63140455674476,65.84953553567023,62.7715455925078,62.87575912475586,202887200,0.0,0.0,AAPL,Technology,,55.21241360030338,60.573214530944824,68.86176719665528,0.03801258710869212,0.04216230606115301,0.0628979165571599,66.86512681857415,54.28130224331549,0.682976533091388,-1.9671803200788531,-2.76888777887826,63.61254119873047,0.03173687640786432,True,up,264548840.0,0.766917745698677,0.7352914916756077,False,False,False,False,False,False,False,False,True,
67.86113496690535,69.86061483646596,67.38852767558943,69.56977844238281,194994800,0.0,0.0,AAPL,Technology,,69.09037732080758,61.18541774749756,67.99881446838378,0.13703200866399523,0.03808059863866823,0.04313116090955354,68.29126114678928,54.079574348205846,1.0899623889629322,-0.15726467960317336,-1.595235432316309,66.22518920898438,0.024702772124342076,True,up,229024800.0,0.8514134713795187,0.63209809943648,False,False,False,False,True,False,False,False,False,
69.00751259495229,70.2047776093199,68.80393005840862,69.7345962524414,137280800,0.0,0.0,AAPL,Technology,,64.46700251465481,65.75635013580322,65.83906852722168,0.06049980128796872,0.022692412568723182,0.03119829652598149,72.99748055558474,58.5152197160217,0.7746978638701425,1.1288705133192565,0.7034586082868001,67.51698303222656,0.022076365023808612,True,up,154111760.0,0.8907873091579773,0.9317905029626258,False,False,False,False,False,False,False,False,False,
69.37588874776901,72.46599383609758,69.27894575366496,70.0593490600586,240616800,0.0,0.0,AAPL,Technology,,60.07899525924155,66.9321662902832,65.54314567565918,0.04672167274868814,0.02368970586982307,0.028582676531515364,72.99194598599493,60.87238659457148,0.7580277606451911,1.418316773557848,0.9500485332323115,71.20573425292969,-0.025698007672540633,True,down,158188180.0,1.5210795142848221,1.0408389556373758,False,False,False,False,False,False,False,False,True,
72.99024308175176,74.8250206182074,72.95621710200552,74.77884674072266,166348400,0.0,0.0,AAPL,Technology,,70.31685600121799,71.1733554840088,66.21666313171387,0.050657879373467815,0.012317107073042297,0.0185000916883057,78.30034874968982,64.04636221832777,0.7529461669393999,2.5431638749302294,2.2735955129661045,75.22357177734375,-0.02968921367098178,True,down,148787640.0,1.1180256639597215,2.2294041422165476,False,False,False,True,False,False,False,False,True,
83.77290143753015,84.52139125719145,81.22122047332958,82.33423614501953,200146000,0.0,0.0,AAPL,Technology,,65.47477347294632,78.87040481567382,72.85284187316894,0.04391801129258748,0.022911502320093716,0.01760621528360961,84.40447221814196,73.33633741320568,0.8129552892508026,2.7756481152997026,2.6063879618659915,81.62950134277344,0.02625766493116605,True,up,126718820.0,1.5794496823755146,1.098118578233404,False,False,False,False,False,False,False,False,True,
85.41086913756975,85.83372433689539,83.77293469867848,85.56153869628906,165428800,0.0,0.0,AAPL,Technology,,72.93095029804894,79.75012969970703,73.87372352600097,0.07287021373462894,0.02373155975600679,0.017672374782531104,85.77964972560376,73.7206096738103,0.9819130686706475,2.929382862226575,2.698894400769491,83.35250091552734,0.024694738603325578,True,up,126854360.0,1.3040844634744915,0.9985111673891789,False,False,False,True,False,False,False,False,False,
88.44614547198108,90.37327079762859,86.6551018188381,90.02818298339844,185438800,0.0,0.0,AAPL,Technology,,47.25592184375868,91.71265106201172,85.28307159423828,-0.018366801734630064,0.018578877673654005,0.01782835493157786,97.27759434127425,86.14770778274918,0.3486536165705086,2.161511820294521,2.8891116457219295,90.25175476074219,-0.020006362131659187,True,down,132438680.0,1.4001861087712442,1.0218339613296843,False,False,False,False,False,False,False,False,True,
100.01132775994397,103.44273037041387,98.0088604443455,103.29206085205078,374336800,0.0,0.0,AAPL,Technology,,68.77015097157775,93.33819541931152,87.11848434448243,0.10664300277097306,0.0393224700107967,0.028550550190915423,99.05785473684324,87.6185361017798,1.370144957954837,2.352702729380553,2.2153696143337545,93.50332641601562,0.06960181624954068,True,up,139775220.0,2.678134221502209,1.726129779026537,True,False,False,False,True,False,True,False,False,
125.32843278854135,125.41365111642796,120.69304610980436,122.56278228759766,345937600,0.0,0.0,AAPL,Technology,,78.1904467502689,108.20779647827149,97.35679412841797,0.1326612894497736,0.022100349554312,0.02875630924434349,124.89740781885851,91.51818513768447,0.930057522502536,6.511732063627306,5.661216521131631,121.11421203613281,0.0347954272381451,True,up,192653980.0,1.7956421144271195,1.5062727581821396,False,False,False,True,True,False,False,False,True,
124.24017775703048,127.57064628140903,122.70153764471402,125.66194915771484,225702700,0.0,4.0,AAPL,Technology,,87.86824553172038,114.60698852539062,101.13452133178711,0.09645974276581791,0.01956657989304333,0.020104404801728783,127.32574748496458,101.88822956581666,0.9345927408272281,6.861935857061766,6.42896076834582,121.5402603149414,0.022214181828251054,True,up,188095495.0,1.1999367661623155,1.0801106427892284,False,False,False,True,False,False,False,False,True,
129.28453368689472,131.27113781735756,127.11291595800266,130.6673583984375,151948100,0.0,0.0,AAPL,Technology,,88.53289701282637,115.81025848388671,102.00363616943359,0.1282882890432192,0.021347156980380772,0.02125552103632837,129.82746786563288,101.79304910214054,1.0299592632859704,7.302072092708528,6.603583033218362,125.66194915771484,0.028828014792554816,True,up,187039320.0,0.812385866244595,1.2900081570941564,False,False,False,True,True,False,False,False,True,
133.9881416796695,134.36793159802133,123.67537209267218,127.9601821899414,200119000,0.0,0.0,AAPL,Technology,,79.00891913980678,116.85884971618653,102.78137756347657,0.09499779007509088,0.023923196533259677,0.022335937658593378,131.2305623780374,102.48713705433563,0.886221626293118,7.347736601523735,6.752413746879437,130.6673583984375,0.025414023226107446,True,up,190956430.0,1.0479825162211087,1.0196935690890518,False,False,False,True,False,False,False,False,True,
123.58771983998423,125.46718865430032,117.34551895820641,117.71556854248047,257599600,0.0,0.0,AAPL,Technology,,57.72291849904073,117.20857315063476,103.38567306518554,0.00432558283252986,0.037553050067625465,0.029138134562326078,131.2888688796156,103.12827742165395,0.5180037195810516,6.482544611179506,6.698439919739452,127.9601821899414,-0.03417049175083842,True,down,193714970.0,1.329786748024688,0.8863239533811295,False,False,False,False,False,False,False,False,False,
110.96697771586362,115.87503988575807,109.73022744851274,109.86656188964844,231366600,0.0,0.0,AAPL,Technology,,46.99499138046331,117.69256362915038,104.4468620300293,-0.06649529501423473,0.03867988600055399,0.03258036836952766,131.10857605494968,104.27655120335109,0.20833353864325702,4.455207645254262,6.095967597302275,117.79348754882812,-0.05795320246490501,True,down,201391200.0,1.1488416574309106,1.46051837104814,False,False,False,False,False,False,True,False,True,
114.19032948681344,116.02111152579629,112.24268617440501,114.2487564086914,176940500,0.0,0.0,AAPL,Technology,,51.61289159751647,118.07941398620605,104.97346145629882,-0.032441366773399954,0.0418159128095308,0.032891237749877435,130.55090344355273,105.60792452885939,0.3464234127521113,3.749737418198336,5.626721561481488,109.86656188964844,0.03935471833102283,True,up,200843105.0,0.8809886702359038,0.9191610256236903,False,False,False,False,False,False,False,False,True,
117.20917767854652,117.345512119,109.5549387003112,110.5190200805664,182274400,0.0,0.0,AAPL,Technology,,45.3316949936575,118.10278587341308,105.41078826904297,-0.06421326759366401,0.042040853691325236,0.03311143293484949,130.51252978876025,105.69304195806593,0.19444309872229415,2.8567577050910273,5.072728790203396,114.2487564086914,0.025912065591900884,True,up,201676925.0,0.9037940260146271,0.602034192391574,False,False,False,False,False,False,False,False,True,
111.71681974711694,112.89514304014192,109.84708398114357,112.3400650024414,140150100,0.0,0.0,AAPL,Technology,,39.181694871463634,117.97825736999512,106.29954956054688,-0.04779009703348653,0.04390640503127315,0.03370868465490704,130.7127851166336,105.24372962335664,0.2786257771105009,1.5826158214518102,3.8844817003408556,109.06803131103516,0.024285653680940617,True,up,198945085.0,0.7044662601239935,0.5408060089429984,False,False,False,False,False,False,False,False,True,
115.23232916774082,115.71924004150326,110.6358893306761,112.51536560058594,184642000,0.0,0.0,AAPL,Technology,,40.26012876095889,118.02366180419922,106.73281646728516,-0.046671117633610835,0.04169684372520917,0.033699724424702614,130.66870658953252,105.37861701886592,0.28219546481945906,1.2446392965185993,3.3565132195764047,112.3400650024414,0.02574561591393554,True,up,202199105.0,0.9131692249577464,0.6029863958945226,False,False,False,False,False,False,False,False,True,
106.84772755719133,109.26280142604845,105.8641654729451,107.45149230957031,178011000,0.0,0.0,AAPL,Technology,,35.22806592371842,117.59517860412598,107.40074661254883,-0.08625937232259759,0.038040919185357513,0.034478202775851924,131.25950924310777,103.93084796514417,0.1288260814760439,0.12759758084233397,2.2858088434317696,109.19461059570312,-0.021492663655363065,True,down,206275025.0,0.862978928253675,0.5505163327051991,False,False,False,False,False,False,False,False,True,
101.80332242964299,107.30541657570868,100.40101679009732,107.19829559326172,195713800,0.0,0.0,AAPL,Technology,,31.755186206463975,116.34260025024415,107.89919647216797,-0.07859807703552885,0.034203141250693465,0.03309612460503108,131.7599050222288,100.9252954782595,0.203440231862093,-0.9023165580659196,1.187285507045415,104.0431137084961,-0.021527530261430502,True,down,207167860.0,0.94471121147846,0.6115229918865956,False,False,False,False,False,False,False,False,True,
109.73022311017552,109.90551130322969,106.30237419337884,108.88299560546875,183055400,0.0,0.0,AAPL,Technology,,26.961914849806902,115.65861091613769,108.22064208984375,-0.05858288679933944,0.027942732062772122,0.03321117556419613,131.127706213389,100.1895156188864,0.2809951008617515,-0.9985693819650407,0.7501145292433237,107.19829559326172,0.02361910236446846,True,up,199023750.0,0.9197666107688153,0.8160633320048166,False,False,True,False,False,False,False,False,True,
111.99922505805824,112.30110737861732,109.82759960623372,111.95053100585938,137672400,0.0,0.0,AAPL,Technology,,52.704742523166814,112.80604248046875,109.30441055297851,-0.007583915327563198,0.028172539734795398,0.036081678023507854,128.01241810563675,97.59966685530073,0.471869974289159,-1.1660208014765345,-0.5262270460887954,109.34069061279297,0.024314227671013298,True,up,193444520.0,0.7116893257043415,0.8334628349828803,False,False,False,False,False,False,False,False,False,
109.93473854776296,112.34981979602337,109.28227974779207,110.06133270263672,144712000,0.0,0.0,AAPL,Technology,,46.5302599418221,110.08956832885742,110.76375534057617,-0.0002564786714065501,0.02593493773330541,0.02958227211100027,116.95697254132101,103.22216411639384,0.4979442286090091,-0.3414193489925026,-0.5124021427099673,113.73262786865234,-0.033393137853769565,True,down,176820540.0,0.8184117071466923,1.2397703749832139,False,False,False,False,False,False,False,False,True,
116.91702007960384,121.90298939580019,116.15744041280756,121.1434097290039,240226800,0.0,0.0,AAPL,Technology,,66.50067389001187,110.5341194152832,113.17791915893555,0.0959820403857471,0.028106712649681342,0.02771516154303004,118.38209908861847,102.68613974194793,1.1759249358001915,0.9689445981274503,0.07405842117356246,113.90792083740234,0.02641694466969364,True,up,154050680.0,1.5594011009883242,0.9075894274849636,False,False,False,False,False,False,False,False,False,
115.61212268187877,118.02719653089068,115.05704456556252,117.5500259399414,112559200,0.0,0.0,AAPL,Technology,,63.102302322194575,111.7509105682373,113.85816329956054,0.05189322701905906,0.029853645758107845,0.02720160819576647,121.01478391933615,102.48703721713845,0.812996257176607,1.6497669986070633,0.7748540102812391,118.01746368408203,-0.020381229413996345,True,down,154464165.0,0.7287075290246123,0.6605776696143107,False,False,False,False,False,False,False,False,True,
108.15265135662641,109.0583059665517,104.90008997174331,106.01024627685547,190272600,0.0,0.0,AAPL,Technology,,24.22029256444621,113.51255531311035,114.11539779663086,-0.06609232798575182,0.028079469409991238,0.028181794303409575,120.42568735267439,106.59942327354632,-0.04261288467506316,-0.6771222979233613,0.18673233814971,112.30110931396484,-0.03694048957023587,True,down,131691705.0,1.4448335982892773,1.2703288718721846,False,False,True,False,False,False,False,False,True,
111.15201031363652,112.56404883306527,109.40886854661319,111.94080352783203,138235500,0.0,0.0,AAPL,Technology,,41.14932217337897,112.99740295410156,113.31895736694337,-0.00935065230391807,0.03136875537879407,0.02807785184538707,121.0008768866555,104.99392902154761,0.4339911996232139,-1.0436383598879644,-0.45519541578948786,107.54888916015625,0.03350216986541527,True,up,131898495.0,1.0480445588101668,1.0350156956409804,False,False,False,False,False,False,False,False,False,
